Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
457	-5.5890436	1.8314673	-1.3344995	-9.284221	50.0	-1.5121576	1.3517438	1.0305276	-7.273832	2290000	-4.172325e-08	0.2159971	0.01202233	-0.05036147	-2.1096916	0.03517904	0.2138	1.0	1861.6276330947876
458	-5.656687	2.2357085	-1.2455727	-11.162105	50.0	-1.5050207	1.489633	0.6770325	-8.546383	2295000	6.4766404e-08	0.15400006	0.007571641	-0.026082814	-2.1098132	0.024795823	0.2208	3.0	1866.9831800460815
459	-5.8560696	1.9496865	-1.2480775	-10.078083	50.0	-1.6078953	1.481283	0.86321175	-8.420251	2300000	2.2824109e-08	0.13460895	0.009198274	-0.017612688	-2.1101613	0.015508097	0.1196	1.0	1872.0574181079865
460	-5.2577105	2.0180058	-1.213149	-10.838868	50.0	-1.4365002	1.3846239	1.1401902	-7.9107323	2305000	3.0121207e-08	0.11234717	-0.0046856706	-0.024909064	-2.1102695	0.01876985	0.2156	5.0	1877.7948389053345
461	-5.624621	1.8912814	-1.3555675	-9.69936	50.0	-1.5202258	1.431581	1.7898015	-8.942353	2310000	2.0575524e-08	0.13496086	-0.008461486	-0.02154442	-2.1107163	0.017705342	0.2304	11.0	1883.2559041976929
462	-5.400973	1.8732162	-1.5605743	-11.111536	50.0	-1.5313116	1.3790367	1.3952442	-7.921658	2315000	3.2757967e-08	0.13609381	0.015621021	-0.023060225	-2.1114812	0.027979517	0.2486	1.0	1888.5274930000305
463	-5.2701473	1.9886246	-1.4582813	-10.0439205	50.0	-1.4530044	1.3862412	0.7929061	-8.043558	2320000	2.245009e-08	0.1046657	0.0051060505	-0.018177882	-2.1115134	0.021525834	0.2642	2.0	1893.774071931839
464	-5.522993	2.1717346	-1.305974	-13.16338	50.0	-1.4988325	1.4207073	4.1567616	-8.035495	2325000	-2.797246e-08	0.181935	0.014776592	-0.045120403	-2.111514	0.024178784	0.2078	1.0	1898.9939758777618
465	-4.9638457	2.1186454	-1.2548804	-9.366475	50.0	-1.3463445	1.3439709	0.61796093	-8.909493	2330000	-4.2232127e-08	0.10965549	0.010336153	-0.025321849	-2.111511	0.02279427	0.2122	1.0	1903.8334970474243
466	-5.343552	2.0722327	-1.3990538	-10.062087	50.0	-1.3881025	1.3615472	1.1523584	-8.57562	2335000	3.8176773e-09	0.12572306	0.0023715	-0.024008386	-2.11155	0.0158373	0.1814	4.0	1908.9585330486298
467	-5.594366	2.0971136	-1.3081396	-9.655157	50.0	-1.4734517	1.4657854	1.1187737	-8.158162	2340000	7.220507e-08	0.11075498	0.006502966	0.28703082	-2.1119206	0.031069443	0.1858	1.0	1913.9930231571198
468	-5.1134276	1.9284756	-1.5071856	-9.6847515	50.0	-1.8077335	1.4293894	0.95295024	-8.962226	2345000	-3.182888e-08	0.33444846	0.019728934	-0.19445132	-2.1120906	0.02454153	0.2044	1.0	1919.250559091568
469	-5.5547743	2.1090977	-1.5279422	-12.625637	50.0	-1.35958	1.5167931	15.722433	-7.8858285	2350000	-6.682947e-08	0.7001998	0.0040290975	-0.5077758	-2.1122625	0.01700301	0.1782	2.0	1924.3051002025604
470	-5.339826	1.9130143	-1.5797465	-9.647524	50.0	-1.5577589	1.4009801	1.4806368	-8.775234	2355000	2.5653467e-08	0.18011303	-0.0059339674	-0.03304647	-2.1126125	0.018029762	0.1694	4.0	1929.5941030979156
471	-5.584715	1.6616465	-1.6387227	-8.544947	50.0	-1.5784453	1.3404571	0.9412868	-7.286874	2360000	-8.517504e-09	0.17752267	0.0029897126	-0.022903696	-2.1133454	0.021796532	0.1722	6.0	1934.7880580425262
472	-5.525264	2.0427003	-1.7613337	-12.08531	50.0	-1.4719987	1.5846769	25.705732	-7.216307	2365000	1.8357113e-08	0.69263375	-0.0035651207	-0.55631024	-2.1145241	0.015072593	0.1168	2.0	1940.234411239624
473	-5.454218	1.7099144	-1.6962875	-8.7157545	50.0	-1.5146536	1.3641754	2.5098085	-7.384803	2370000	2.4408102e-09	0.1875354	-0.0043070535	-0.03686148	-2.11479	0.015024955	0.1774	6.0	1945.5126550197601
474	-5.9808373	4.9300323	-1.476819	-50.163376	50.0	-1.590575	2.589961	10.49678	-83.82726	2375000	-6.716624e-08	11.042892	0.02236586	-6.4015965	-2.1158547	0.05234273	0.1506	1.0	1950.7902631759644
475	-5.5509405	1.7450101	-1.4598349	-9.165911	50.0	-1.6746342	1.7554963	1.239459	-10.950337	2380000	4.2364e-09	1.0627613	0.022167092	-0.88757265	-2.116058	0.034529738	0.1582	1.0	1956.0153059959412
476	-5.4448934	1.9415888	-1.5753931	-9.399646	50.0	-1.5469282	1.3880664	3.2841508	-8.327856	2385000	1.08504295e-07	0.25368086	0.007993738	-0.056904495	-2.116231	0.020509116	0.2362	2.0	1961.1115670204163
477	-5.7960634	2.5377657	-1.4850231	-18.418995	50.0	-1.521223	1.7076002	11.281874	-38.99183	2390000	1.8577278e-08	2.06404	0.0274164	-1.4282026	-2.1165848	0.045141615	0.232	2.0	1965.7696061134338
478	-7.5165973	13.793711	-1.4142069	-96.216995	50.0	-1.5364544	2.676901	59.94251	-16.99219	2395000	1.8179416e-07	89.94866	0.012620935	-67.192215	-2.1168818	0.12434802	0.1768	1.0	1970.9442451000214
479	-12.98639	36.526188	-1.4361758	-244.06897	50.0	-3.9161685	9.055655	54.0319	-71.80819	2400000	5.191803e-07	470.90274	0.030137526	-212.39365	-2.1170123	0.34145448	0.1848	1.0	1976.1163699626923
480	-15.251762	54.245537	-1.6134852	-382.053	50.0	-4.482468	14.515986	22.236979	-145.2152	2405000	1.6101599e-07	1123.8331	0.005372921	-384.60352	-2.1171286	0.382874	0.1914	1.0	1981.2923018932343
481	-10.169476	31.979507	-1.4383641	-275.31573	50.0	-6.8306837	21.696089	16.186146	-227.46234	2410000	-2.1390468e-07	272.76175	0.02284857	-87.040146	-2.1172163	0.024309436	0.0878	1.0	1986.4609780311584
482	-28.596664	113.95958	-1.3613122	-930.8326	50.0	-10.165353	31.202196	16.38434	-307.1016	2415000	4.4597684e-08	5267.23	0.029183947	-1592.3196	-2.1172798	3.5828164	0.4064	1.0	1992.0173170566559
483	-105.86723	264.36435	-1.581583	-1430.7155	50.0	-34.76353	83.36154	26.82488	-489.56	2420000	2.0020008e-07	22875.92	0.09446227	-9960.834	-2.1173313	2.9088027	0.3746	1.0	1997.3467001914978
484	-40.084488	124.78482	-1.6139779	-779.73175	50.0	-49.344093	120.89038	63.897026	-601.93353	2425000	-9.1633204e-08	6266.0723	0.15757367	-3434.6548	-2.1173868	0.7276421	0.2124	1.0	2002.6973810195923
485	-42.1347	139.38356	-1.4287566	-788.7578	50.0	-22.696894	68.77007	42.888218	-453.80826	2430000	-1.3615191e-07	3063.409	0.069770016	-709.7512	-2.1174524	0.6292845	0.2008	1.0	2007.64816904068
486	-108.02735	271.64902	-1.6918349	-1534.3674	50.0	-58.86612	125.12975	44.58944	-573.16864	2435000	2.9935538e-07	14977.75	0.06711892	-4790.6455	-2.1175132	1.7861631	0.31	1.0	2012.8594479560852
487	-127.11917	327.02686	-1.6278092	-1628.9661	50.0	-75.23294	170.37315	79.84713	-777.5311	2440000	-3.6084054e-07	16137.275	0.06270503	-3347.5996	-2.1175623	1.0777419	0.2554	1.0	2017.9374330043793
488	-89.131874	212.56728	-1.4995005	-922.58246	50.0	-90.74258	194.35017	85.5398	-867.61926	2445000	2.6498438e-07	8743.488	0.13450654	-4137.2544	-2.1176016	1.1751598	0.2146	1.0	2023.3570351600647
489	-114.827324	299.10016	-1.336877	-2101.5544	50.0	-72.37404	146.48065	72.98159	-768.47766	2450000	-4.711598e-07	19053.518	0.080688134	-3571.8389	-2.1176047	0.8221096	0.3536	1.0	2028.5190370082855
490	-63.536148	176.94987	-1.5431296	-1125.3018	50.0	-88.93919	183.91757	86.44116	-861.5853	2455000	1.9050836e-07	12696.603	0.043199852	-8450.466	-2.117591	0.0553551	0.2022	1.0	2033.7487261295319
491	-30.594488	87.173134	-1.8156974	-524.60016	50.0	-40.765514	107.62647	57.355026	-600.09326	2460000	6.864667e-08	4384.607	0.096974514	-3174.0532	-2.117562	0.16355999	0.2028	1.0	2039.2220129966736
492	-21.116043	88.195984	-1.54606	-713.50885	50.0	-11.145415	53.602886	62.55173	-423.90036	2465000	3.102556e-07	1492.4633	0.050482832	-338.0559	-2.1175525	0.1463823	0.2042	1.0	2044.4544839859009
493	-11.451781	32.29437	-1.5283984	-233.24228	50.0	-16.738718	56.315823	42.16399	-421.49323	2470000	1.7398596e-08	1686.0508	0.07643096	-1380.287	-2.1175368	0.07917126	0.2034	1.0	2049.259351015091
494	-12.603782	51.211372	-1.4062554	-506.80838	50.0	-10.600031	42.3137	111.93808	-318.50546	2475000	1.2669861e-07	1783.2568	0.040937945	-658.88586	-2.1175447	0.08236169	0.2356	1.0	2054.2240369319916
495	-5.3955355	2.0590277	-1.2982305	-9.846331	50.0	-1.3436643	11.58843	45.007572	-89.99692	2480000	6.237626e-08	132.07587	0.036723882	-70.164185	-2.1175997	0.058655147	0.25	1.0	2059.2452399730682
496	-5.4790306	2.4081268	-1.1989921	-16.867928	50.0	-3.1543067	16.06432	29.540007	-197.7959	2485000	-5.27706e-08	243.6439	0.029240496	-126.73148	-2.1176136	0.09481563	0.2644	1.0	2064.327922105789
497	-5.665065	2.0125573	-1.2573209	-11.4252405	50.0	-1.1862043	9.178078	33.896496	-97.49815	2490000	7.4595214e-08	80.78878	0.021238428	-23.167767	-2.1176438	0.0627847	0.3084	1.0	2069.2443969249725
498	-5.0710716	1.9738199	-1.4475132	-10.730216	50.0	-1.6378701	6.7411757	29.32501	-81.742935	2495000	1.5449524e-08	43.97896	0.013682969	-10.41346	-2.1176453	0.035259664	0.2374	1.0	2074.106628894806
499	-5.3439445	1.9065217	-1.2681141	-10.6843195	50.0	-1.7013283	7.0651555	26.161482	-101.8634	2500000	-6.429553e-08	48.551968	0.01957427	-12.113625	-2.1176605	0.052231483	0.3618	1.0	2078.995090007782
500	-5.277296	2.0353467	-1.3301883	-11.214394	50.0	-1.357016	5.9717536	24.239798	-88.48139	2505000	-7.987023e-09	33.382923	0.015805993	-5.360733	-2.1176357	0.032544557	0.3278	1.0	2084.311679124832
501	-5.6825676	2.0073314	-1.5267112	-11.905308	50.0	-1.7096188	6.7631073	27.335726	-88.27252	2510000	-5.754754e-08	42.16923	0.0051345816	-9.603283	-2.1175888	0.029813873	0.2192	3.0	2089.703269004822
502	-5.5196185	1.9748117	-1.3646084	-10.867669	50.0	-0.9380922	5.114417	23.833384	-69.740036	2515000	6.9092216e-08	24.76648	0.008294528	-4.545122	-2.1174436	0.023111396	0.1748	1.0	2094.861983060837
503	-5.316358	2.1501667	-1.2627248	-12.328392	50.0	-2.3799665	7.6445394	16.808052	-121.45435	2520000	7.606745e-08	56.86298	0.0071251765	-20.74599	-2.117426	0.018255293	0.1634	1.0	2099.6984441280365
504	-5.2315044	1.8574735	-1.2885176	-10.076411	50.0	-0.76080424	4.1605253	14.747645	-48.27196	2525000	-3.298521e-08	17.141533	0.00915444	-4.1012506	-2.1173613	0.021590756	0.1976	1.0	2104.150382041931
505	-5.5491166	1.8399848	-1.2051451	-11.542894	50.0	-1.1277678	4.487925	18.456362	-55.831657	2530000	5.6266785e-08	18.316973	0.018275736	-2.7974806	-2.1173153	0.024959711	0.239	1.0	2108.9580838680267
506	-5.102704	2.0460935	-1.2146769	-10.253711	50.0	-1.6797309	3.886946	19.45877	-48.97456	2535000	8.0221895e-08	13.928931	0.012846291	-2.0062094	-2.1173296	0.026511764	0.2366	1.0	2113.4651939868927
507	-5.107457	1.8632507	-1.2734342	-11.687683	50.0	-1.0753587	4.0101733	21.983435	-66.01541	2540000	3.9657436e-08	14.038162	0.009465646	-1.5472326	-2.1173239	0.017640267	0.1588	1.0	2118.3213999271393
508	-5.2989445	2.1635387	-1.1825134	-11.750405	50.0	-1.5592016	3.5672617	14.463068	-35.89017	2545000	1.5562772e-08	11.327949	0.005793186	-1.2844973	-2.1173306	0.01906204	0.1446	1.0	2123.2178058624268
509	-5.3731556	2.1673455	-1.3667277	-10.801667	50.0	-1.4605824	3.4806173	13.717064	-49.61037	2550000	-4.2808058e-08	10.423732	0.009770167	-1.0638313	-2.1173508	0.027878046	0.2136	1.0	2127.9412050247192
510	-5.596426	1.9365594	-1.1854844	-9.9634905	50.0	-0.9406951	3.3904588	21.482063	-22.460625	2555000	4.326701e-08	10.411482	0.013089984	-1.5951138	-2.117354	0.036729265	0.234	1.0	2132.51554107666
511	-5.9261928	1.6699867	-1.470665	-8.940215	50.0	-1.3260965	3.516373	18.966425	-23.820456	2560000	5.130172e-08	11.740983	0.024680255	-1.6982574	-2.117358	0.063553594	0.2602	1.0	2137.2990040779114
512	-6.0173326	2.0728724	-1.712289	-10.8891325	50.0	-1.5474367	3.9654937	19.410416	-56.620586	2565000	-4.6670436e-08	13.27078	0.024994418	-2.7289839	-2.1173239	0.044949785	0.2074	1.0	2142.1097490787506
513	-5.9366384	2.101011	-1.6800367	-10.88812	50.0	-1.2576815	3.4761615	19.4932	-53.31821	2570000	-6.201379e-08	10.702008	0.015870491	-1.7693701	-2.1173298	0.022547318	0.1872	1.0	2146.8918402194977
514	-5.990856	2.005064	-1.806773	-11.528799	50.0	-1.6771537	3.5050194	20.787104	-66.25565	2575000	3.980547e-08	11.471244	0.012374693	-1.4294186	-2.117385	0.024227053	0.1764	1.0	2151.9553492069244
515	-6.538932	2.0869687	-1.5299654	-10.125182	50.0	-1.9178467	3.861925	37.267906	-45.394516	2580000	-5.003065e-08	13.200998	0.012143319	-3.1857948	-2.117439	0.023229284	0.2712	1.0	2157.1780948638916
516	-6.477866	2.2174997	-1.7534319	-13.366411	50.0	-2.3984864	7.8188715	25.64482	-123.998436	2585000	-2.001524e-08	58.112274	0.005186275	-34.734543	-2.117429	0.015948469	0.1548	3.0	2162.314134836197
517	-6.6403255	2.1224003	-1.5087396	-13.058462	50.0	-2.2274973	5.6572137	23.247992	-92.13732	2590000	9.064749e-08	29.713194	0.0101185655	-12.605482	-2.1175532	0.02240434	0.1124	1.0	2167.35556101799
518	-6.369782	1.9488117	-2.0058596	-10.106685	50.0	-1.9384197	3.228212	11.2818165	-45.276855	2595000	-5.5617093e-08	8.30756	0.014355404	-1.8131561	-2.117583	0.02076977	0.1338	1.0	2172.2550191879272
519	-6.2137566	2.0385523	-1.6345642	-9.785772	50.0	-1.5728033	2.8703012	13.102194	-23.814318	2600000	-3.8571656e-08	7.1067424	0.009886311	-1.3202496	-2.1176138	0.032513753	0.1474	1.0	2176.9153559207916
520	-6.907283	1.656291	-1.9700503	-11.44673	50.0	-2.3262422	3.0874708	11.046051	-59.75422	2605000	-4.2885542e-08	7.5783806	0.016306903	-0.93691254	-2.117666	0.03580018	0.1726	1.0	2181.788736104965
521	-6.19261	2.12254	-1.7121993	-13.316996	50.0	-2.4911113	8.68288	9.74518	-147.1155	2610000	2.7367472e-08	72.566376	0.0070363595	-50.134888	-2.1177077	0.03492591	0.1766	1.0	2186.4880089759827
522	-6.3122144	2.3377948	-1.5468936	-12.536218	50.0	-1.7288086	3.623403	23.487736	-42.065586	2615000	4.0394067e-08	11.529519	0.012912615	-3.463666	-2.1177506	0.020202277	0.119	1.0	2191.1258430480957
523	-6.8059015	2.2026203	-1.9371985	-12.69234	50.0	-1.9823307	3.296543	11.375945	-66.066154	2620000	-7.751714e-08	8.453036	0.009504588	-1.3521714	-2.1177552	0.028315771	0.1344	1.0	2195.9528641700745
524	-6.647592	2.303093	-1.6517527	-12.743417	50.0	-2.1933022	4.0425625	15.726953	-53.198093	2625000	4.8063697e-08	13.38495	0.0072648586	-3.7511196	-2.1177332	0.019362355	0.1082	1.0	2200.875694990158
525	-6.251194	2.1508796	-1.8059243	-10.692805	50.0	-1.8929707	2.7033734	19.310028	-17.56823	2630000	3.84599e-08	6.0470276	0.012205945	-0.8220062	-2.1177063	0.032430373	0.1496	1.0	2205.580157995224
526	-6.3881874	2.6130219	-1.55331	-13.304567	50.0	-2.2247546	4.359032	12.724937	-72.24245	2635000	1.3022125e-08	15.410788	0.011770827	-5.2677546	-2.1176775	0.03539852	0.166	1.0	2210.1910190582275
527	-13.57533	65.80548	-1.6405417	-667.8965	50.0	-1.8905617	7.0398936	186.12126	-71.42663	2640000	-3.6100596e-07	2503.244	0.004796317	-1480.516	-2.1176531	0.18228492	0.2274	1.0	2214.7965099811554
528	-65.65646	335.8135	-1.7362927	-2146.068	50.0	-16.792944	66.91752	17.907394	-585.2163	2645000	-1.6584099e-07	41634.105	0.014304401	-22010.037	-2.1176448	4.9982214	0.4754	1.0	2219.2710790634155
529	-132.11717	551.4781	-1.9969893	-4065.523	50.0	-65.80363	210.25987	139.80902	-1200.8268	2650000	-9.759739e-07	87927.805	0.10251367	-18359.844	-2.1176515	14.493522	0.6408	1.0	2223.712121963501
530	-740.9924	1574.3671	-2.1318731	-7339.514	50.0	-139.48227	331.00412	173.7576	-2406.2673	2655000	-8.1002116e-07	944277.4	0.087406464	-575922.1	-2.1176443	50.88574	0.6358	1.0	2228.4233729839325
531	-3005.258	4070.5518	-2.3976758	-12390.407	50.0	-886.6312	1190.3944	449.48114	-5568.375	2660000	6.7807434e-07	4923918.5	0.061419457	-3217481.0	-2.1176367	82.602066	0.6406	1.0	2233.222710132599
532	-3389.528	4618.994	-2.8565757	-14863.484	50.0	-1725.4644	2122.9932	598.4519	-11643.571	2665000	1.1811615e-06	3138272.8	0.110937096	-1347319.1	-2.1176255	1.3370744	0.3848	1.0	2238.6016170978546
533	-3829.5269	4952.12	-2.756221	-14841.04	50.0	-2282.1255	2842.169	1126.3491	-13782.9	2670000	9.644032e-07	2072082.2	0.098436356	-625525.1	-2.117632	8.337068	0.4042	1.0	2243.416752099991
534	-3789.6226	4709.6465	-2.3181605	-14552.663	50.0	-2711.7568	3008.7983	1121.6643	-13806.889	2675000	-2.0074099e-08	1380111.0	0.23006397	-312356.5	-2.1176305	134.63452	0.6322	1.0	2247.9199271202087
535	-2701.2424	3958.4539	-2.524114	-12025.623	50.0	-2753.1611	3178.1694	952.65393	-13663.388	2680000	-5.1767825e-07	2349000.5	0.2836769	-1491679.1	-2.1176476	85.55671	0.631	1.0	2252.457461118698
536	-1327.8304	2729.1658	-2.1655128	-11049.176	50.0	-1403.8499	2342.3303	1298.9485	-11610.697	2685000	8.1193446e-07	1378784.0	0.2371165	-759524.8	-2.1176653	51.54807	0.511	1.0	2257.2375209331512
537	-993.92267	2206.2908	-1.9516008	-7963.1587	50.0	-1098.0972	1975.463	1172.9583	-9061.217	2690000	3.5758018e-07	1076267.4	0.17862274	-576345.1	-2.1177137	13.58113	0.3796	1.0	2261.852907180786
538	-446.9115	1513.3809	-2.0010583	-7746.3193	50.0	-479.44556	1229.7178	894.1087	-7234.44	2695000	3.1068325e-07	437064.66	0.15321957	-150656.22	-2.1177065	9.556578	0.344	1.0	2266.5115008354187
539	-379.0093	1228.603	-1.9538326	-5915.015	50.0	-493.3783	1153.3899	1183.8766	-6002.411	2700000	-4.872769e-07	480643.62	0.1594411	-222457.6	-2.1177142	11.685803	0.3394	1.0	2271.374925851822
540	-87.216896	504.35544	-1.9912698	-3645.8567	50.0	-146.0756	641.48987	1147.4402	-4247.9136	2705000	-2.9927193e-07	239041.28	0.08457494	-99999.39	-2.1177344	2.5014777	0.2632	1.0	2276.0334701538086
541	-124.176125	527.89197	-1.7793301	-3233.4	50.0	-152.51395	654.5058	1019.10657	-4162.688	2710000	6.3562396e-08	151199.94	0.13944298	-54851.18	-2.1177661	3.9662669	0.2956	1.0	2280.931792974472
542	-64.48248	285.76938	-1.6671655	-1750.5669	50.0	-104.92777	503.1404	817.3484	-3388.8962	2715000	2.9349476e-07	139443.95	0.08687419	-61166.297	-2.1178315	1.5083765	0.2512	1.0	2285.641129016876
543	-6.6697664	2.571674	-1.5815226	-11.509398	50.0	-12.915022	270.678	788.516	-1685.3802	2720000	-1.8091127e-08	73154.08	0.029181607	-24006.848	-2.117887	0.041694	0.1788	1.0	2290.547774076462
544	-6.8106856	5.804878	-1.7087134	-57.37938	50.0	-40.199394	321.20892	645.48224	-2443.5935	2725000	-2.3028255e-08	103388.41	0.037456427	-39239.355	-2.1179101	0.026555268	0.1314	1.0	2295.2152240276337
545	-6.1133776	2.8058174	-1.477424	-14.915012	50.0	15.963216	217.34294	692.64966	-1680.0378	2730000	1.02862714e-07	47366.926	0.017546803	-11546.398	-2.1179492	0.018770205	0.1272	1.0	2299.827432155609
546	-6.242704	2.810633	-1.6084046	-13.285442	50.0	10.126022	184.67494	640.0699	-1134.6317	2735000	-6.263852e-08	34179.594	0.014169229	-8486.828	-2.1179745	0.019328304	0.1144	1.0	2304.239716053009
547	-6.177512	2.4788094	-1.4882555	-11.250583	50.0	7.493241	153.51842	518.06573	-851.32324	2740000	1.2191683e-07	23434.77	0.018390091	-6551.5156	-2.1180143	0.026663996	0.1364	1.0	2308.7826042175293
548	-5.9538746	2.47299	-1.633552	-12.851287	50.0	-8.505967	149.55464	497.78146	-1152.2848	2745000	-4.6491624e-09	22440.78	0.016179236	-5770.42	-2.1180468	0.04415138	0.2184	1.0	2313.8680880069733
549	-5.984643	2.5341783	-1.4422351	-12.723115	50.0	8.991134	134.51692	450.38815	-877.949	2750000	-9.755045e-09	18200.443	0.020222496	-3619.1396	-2.1180868	0.03040235	0.2338	1.0	2318.782206058502
550	-5.845636	2.3740964	-1.3601465	-12.591933	50.0	-1.1612594	119.89867	349.8431	-1032.2441	2755000	-1.7558783e-08	14302.238	0.014303572	-2974.5996	-2.1181223	0.015700752	0.2136	1.0	2323.751447916031
551	-6.142855	2.632314	-1.6961154	-12.6241	50.0	1.6053134	119.609276	435.15616	-913.2107	2760000	4.9600004e-08	14314.381	0.010775453	-2914.4277	-2.118136	0.024457991	0.2908	1.0	2328.3167130947113
552	-5.967156	2.7978141	-1.5199038	-13.33951	50.0	-8.29651	114.477974	353.1064	-958.60095	2765000	2.8704479e-08	13070.865	0.0104891	-3067.5635	-2.1181614	0.016859625	0.1956	1.0	2333.1393480300903
553	-5.9223633	2.5850224	-1.6067921	-12.649585	50.0	18.488842	87.605194	334.9267	-528.01855	2770000	-1.3126433e-08	7958.05	0.0059480965	-2227.0464	-2.1181612	0.01861668	0.1984	1.0	2337.776136159897
554	-6.1302648	2.455351	-1.6177272	-12.414102	50.0	-4.9907055	93.36041	287.71762	-668.96454	2775000	-1.7015635e-08	8674.874	0.006983685	-1674.7661	-2.118136	0.021105066	0.227	1.0	2342.43740606308
555	-6.024284	2.617187	-1.6591191	-12.421499	50.0	0.0859397	77.25137	256.992	-616.66534	2780000	8.206367e-08	5960.7856	0.015156316	-870.67285	-2.1181543	0.025769452	0.2896	1.0	2347.0995931625366
556	-5.1902575	2.3844361	-1.4815712	-12.251377	50.0	2.7569833	65.11481	253.47859	-490.7923	2785000	-1.9091368e-08	4408.2974	0.01689174	-692.1714	-2.1181736	0.030095063	0.3142	1.0	2351.7210080623627
557	-5.895103	2.2401352	-1.8576849	-12.595901	50.0	-5.0779943	73.963425	214.44493	-945.21875	2790000	4.154444e-08	5486.472	0.008657667	-767.58105	-2.118211	0.03032099	0.2522	1.0	2356.4592258930206
558	-6.0528235	2.2671099	-1.9391626	-12.850426	50.0	-0.05399902	76.10826	267.37582	-1008.6494	2795000	5.924874e-08	5942.7446	0.008242193	-796.52344	-2.1182323	0.020216402	0.1798	1.0	2360.989634990692
559	-5.6692834	2.1592307	-1.8838041	-11.113085	50.0	6.243576	54.835457	250.69012	-472.4848	2800000	8.5532665e-09	3063.5095	0.0040256376	-467.11597	-2.1182554	0.017437812	0.1746	2.0	2365.8028519153595
560	-5.868574	1.9844187	-2.005256	-12.357584	50.0	-1.3196923	59.2953	202.21121	-554.9335	2805000	3.3825636e-08	3533.61	0.010427075	-414.26367	-2.1182451	0.023323398	0.2392	1.0	2370.709261894226
561	-5.593321	2.061825	-1.8490349	-11.074908	50.0	1.2864984	44.69217	205.00972	-444.87585	2810000	1.065135e-07	2006.6	-0.0013882748	-226.74854	-2.1182432	0.01972951	0.1852	3.0	2375.8592710494995
562	-5.818894	2.0844622	-2.0256255	-12.453626	50.0	-5.069474	48.144318	226.336	-369.28674	2815000	3.1018256e-08	2412.3198	-0.012274926	-230.1018	-2.1181743	0.01749533	0.1688	10.0	2380.6129949092865
563	-5.980003	2.475315	-1.8768027	-12.766845	50.0	1.4335557	57.30474	253.17416	-516.8558	2820000	8.713454e-09	3272.8232	-0.007380339	-473.67407	-2.1180665	0.016105909	0.1396	6.0	2385.294862985611
564	-5.8462887	2.0727427	-1.9638146	-10.672669	50.0	3.227427	55.62197	213.55707	-776.8979	2825000	-4.4979156e-08	3184.0515	0.0071910066	-532.6282	-2.118429	0.02051987	0.211	1.0	2390.0852179527283
565	-6.002995	2.2776988	-1.7544293	-13.018457	50.0	-3.4889836	54.33351	231.85872	-574.1178	2830000	-9.10163e-09	2944.8647	0.0035286834	-397.72363	-2.1185288	0.016674662	0.2012	1.0	2394.9066908359528
566	-5.4647326	1.8861265	-1.9674951	-9.824029	50.0	-1.6212174	48.28865	180.11215	-452.363	2835000	-7.66106e-08	2374.455	0.006488395	-261.14502	-2.1186101	0.01637932	0.18	2.0	2399.7876760959625
567	-5.964031	2.3195493	-1.9436758	-12.746298	50.0	2.7086332	56.852966	219.31435	-598.8186	2840000	-8.5752085e-08	3218.0422	0.009887489	-748.1758	-2.1186495	0.022722764	0.2426	1.0	2404.3140530586243
568	-6.0119977	2.3107512	-1.9768311	-13.207213	50.0	-1.7910997	57.202007	175.97995	-540.9746	2845000	7.599592e-09	3255.026	0.00029327412	-403.4978	-2.1186395	0.015376624	0.1376	2.0	2408.9241909980774
569	-5.92936	2.0420644	-2.009875	-11.637494	50.0	2.5553129	38.993168	205.72382	-252.40738	2850000	5.8759003e-08	1532.0712	0.021588137	-210.32727	-2.118613	0.039143927	0.329	1.0	2413.544494867325
570	-5.546072	1.9620204	-1.8285662	-10.684465	50.0	-1.7812586	36.26036	125.75084	-321.04178	2855000	-4.374981e-09	1316.9867	0.01397744	-143.02344	-2.11864	0.028377347	0.2878	1.0	2418.2508771419525
571	-5.3327813	1.9909992	-1.7990845	-13.167563	50.0	3.9198368	46.70875	197.05565	-506.00772	2860000	-2.2235513e-08	2191.8472	0.008385227	-382.8203	-2.1186445	0.020822959	0.2244	1.0	2423.152487039566
572	-5.802745	2.253615	-2.3997915	-12.558295	50.0	-0.4998373	44.979885	146.54454	-702.6732	2865000	4.814565e-09	2016.3267	0.012266405	-209.48962	-2.1186538	0.033508353	0.294	1.0	2427.7661440372467
573	-5.206852	2.15979	-1.796327	-13.09858	50.0	-8.967956	77.13478	187.89917	-1137.9886	2870000	-3.6163627e-08	5986.802	0.00023749699	-1610.9243	-2.1186655	0.019319538	0.1738	3.0	2432.3265030384064
574	-4.948264	2.4035034	-1.4800003	-14.227234	50.0	3.0783963	44.091465	160.60588	-524.9981	2875000	-3.0815601e-09	1972.789	0.0007128749	-529.0303	-2.1188345	0.017279038	0.1586	3.0	2436.787048101425
575	-5.5814805	2.35901	-1.5762457	-12.577982	50.0	2.2582831	33.937386	139.295	-229.82054	2880000	-2.4628639e-08	1197.2793	-0.0035621652	-153.406	-2.1189585	0.0154218	0.1258	7.0	2441.494474172592
576	-5.733211	2.1381166	-1.5323497	-11.735765	50.0	-1.2603791	39.991745	166.86113	-354.5329	2885000	6.347895e-08	1589.9286	0.008336995	-199.55273	-2.1192846	0.027957363	0.2384	2.0	2446.1386551856995
